Address_ID,Address,Land_size(Perches),Price_Scale,Land_type,Posted_Date_new,Distance from fort,count_govtschools_A,min_dist_govtschools_a,count_govtschools_B,min_dist_govtschools_b,count_semigovtschools,min_dist_semigovtschools,count_intlschools,min_dist_intlschools,count_uni,min_dist_uni,min_dist_nearest_express,min_dist_nearest_railway,min_dist_nearest_bank,count_banks_within_2km,min_dist_nearest_FinanceCompany,count_FinanceCompanies_within_2km,min_dist_nearest_Govt_Hospital,count_Govt_Hospitals,min_dist_nearest_Pvt_Hospital,count_Pvt_Hospital,min_dist_nearest_Pvt_Med_center,count_Pvt_Med_Centers,min_dist_nearest_Supermarket,count_Supermarkets_within2km,min_dist_nearest_Fuel_station,count_Fuel_Stations_within2km,Mentioned Price(Rs),Price per Perch,latitude,longitude,bakery_count,bakery_mdist,bank_count,bank_mdist,bar_count,bar_mdist,bus_station_count,bus_station_mdist,clothing_store_count,clothing_store_mdist,doctor_count,doctor_mdist,gas_station_count,gas_station_mdist,gym_count,gym_mdist,hospital_count,hospital_mdist,university_count,university_mdist,train_station_count,train_station_mdist,supermarket_count,supermarket_mdist,store_count,store_mdist,school_count,school_mdist,restaurant_count,restaurant_mdist,police_count,police_mdist,post_office_count,post_office_mdist,pharmacy_count,pharmacy_mdist,movie_theater_count,movie_theater_mdist,library_count,library_mdist
3,kaduwela,7.0,total price,Residential,8/8/2021,17.66,0,10.99800654,2,0.686801718,0,10.30164488,0,3.09405539,0,2.766675534,1.341754436,9.982145833,0.351838973,8,0.25650097,5,4.96489541,0,8.245114297,0,0.271561131,1,0.22296895,5,0.044349224,1," 2,900,000.00 "," 414,285.71 ",6.936203253640223,79.98249451537836,20,219,14,162,4,614,1,56,20,0,5,623,5,174,9,110,9,52,1,1176,0,0,13,41,20,0,20,581,20,81,0,0,2,519,11,19,2,348,1,439
1,ranala,6.9,per perch,Residential,8/8/2021,23.32,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1," 575,000.00 "," 575,000.00 ",6.918906916451136,80.02544491335252,6,579,2,1883,0,0,0,0,6,601,2,1774,1,1135,1,980,4,980,0,0,0,0,1,1117,20,87,4,1744,11,685,0,0,1,1188,3,1113,1,1266,0,0
1,ranala,6.4,total price,Residential,8/8/2021,23.32,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1," 3,800,000.00 "," 593,750.00 ",6.922258158466777,80.02297284696347,6,857,2,783,1,13221,0,0,7,400,1,1096,1,699,1,544,5,543,0,0,0,0,1,680,20,335,5,1401,12,539,1,1031,1,752,3,677,0,0,0,0
9,bomiriya,6.6,per perch,"Residential, Other",8/8/2021,20.21,0,11.38398501,1,0.86658912,0,10.03671583,0,5.241090205,0,4.452395666,3.231228684,9.461703594,1.564251976,1,2.754816493,0,7.391825847,0,10.08753633,0,2.606104768,0,1.45545367,1,1.669502034,1," 435,000.00 "," 435,000.00 ",6.932574162769487,79.99725258077838,8,1090,1,1792,1,1814,0,0,8,1246,1,433,2,2006,2,1,0,0,1,977,0,0,2,843,20,1240,16,738,12,1246,0,0,0,0,0,0,0,0,1,2264
6,battaramulla,20.0,per perch,"Residential, Other",8/8/2021,11.35,0,3.099785658,3,0.190254107,0,3.899164939,1,1.322045762,0,3.232578915,6.632045539,4.07247222,0.046516086,15,0.115221781,3,2.30456467,0,2.966136151,0,0.184195569,2,0.275528356,11,1.185148304,2," 2,400,000.00 "," 2,400,000.00 ",6.913741587437092,79.9192002777125,18,720,3,1026,3,782,0,0,20,479,1,1511,1,1472,6,663,14,1116,2,3783,0,0,5,544,20,172,20,386,20,270,0,0,0,0,4,1035,0,0,0,0
3,kaduwela,7.0,per perch,Residential,8/8/2021,17.66,0,10.99800654,2,0.686801718,0,10.30164488,0,3.09405539,0,2.766675534,1.341754436,9.982145833,0.351838973,8,0.25650097,5,4.96489541,0,8.245114297,0,0.271561131,1,0.22296895,5,0.044349224,1," 420,000.00 "," 420,000.00 ",6.926987595721732,79.97291371968642,15,459,2,1400,2,834,0,0,16,601,3,772,3,1666,3,1117,5,415,2,2783,0,0,3,819,20,27,13,230,20,452,1,13461,0,0,2,1285,0,0,0,0
3,kaduwela,6.6,per perch,"Commercial, Residential, Other",8/8/2021,17.66,0,10.99800654,2,0.686801718,0,10.30164488,0,3.09405539,0,2.766675534,1.341754436,9.982145833,0.351838973,8,0.25650097,5,4.96489541,0,8.245114297,0,0.271561131,1,0.22296895,5,0.044349224,1," 400,000.00 "," 400,000.00 ",6.929070862752384,79.97163451486915,14,740,2,1681,1,1115,0,0,17,699,3,1198,3,1218,3,1536,6,131,2,2585,0,0,3,622,20,1470,15,510,20,732,2,13742,0,0,4,1602,0,0,0,0
9,bomiriya,6.0,per perch,Residential,8/8/2021,20.21,0,11.38398501,1,0.86658912,0,10.03671583,0,5.241090205,0,4.452395666,3.231228684,9.461703594,1.564251976,1,2.754816493,0,7.391825847,0,10.08753633,0,2.606104768,0,1.45545367,1,1.669502034,1," 410,000.00 "," 410,000.00 ",6.939981740315619,79.99335643499211,15,1181,2,6961,3,3060,0,0,19,822,2,2737,2,1680,1,6961,4,4206,0,0,0,0,6,3027,20,45,20,985,20,3060,0,0,1,3287,5,3513,1,5973,0,0
13,dehiwala,11.0,total price,"Residential, Other",8/8/2021,10.96,1,0.775167544,5,0.417572798,2,1.547187854,1,0.824534671,1,1.555973958,11.53988387,0.42972373,0.126142707,18,0.732040308,3,2.020949248,0,2.069620526,0,0.26606382,1,0.460378059,12,0.545357036,3," 27,000,000.00 "," 2,454,545.45 ",6.849816730832551,79.86375515268413,20,2135,17,181,4,1824,0,0,20,193,19,1918,3,2131,8,414,20,1918,19,177,1,287,12,289,20,225,20,317,20,221,1,1117,3,337,16,324,1,1606,0,0
1,ranala,6.9,total price,Residential,8/7/2021,23.32,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1," 3,850,000.00 "," 557,971.01 ",6.92209089609208,80.02697388399247,5,1329,3,892,0,0,0,0,4,274,1,1026,1,809,1,653,4,653,0,0,0,0,1,790,20,271,3,1510,9,61,0,0,1,862,3,786,0,0,0,0
12,nawala,24.0,per perch,"Commercial, Residential",8/7/2021,9.16,2,1.530830351,12,0.863357361,1,0.906167186,4,1.598612124,1,0.668115654,7.480199518,0.647482412,0.047406525,38,0.491287095,7,2.580394067,0,0.885503165,5,2.1024983,0,0.229319769,17,1.221395666,4," 3,900,000.00 "," 3,900,000.00 ",6.893841178880945,79.88959026433625,20,113,11,772,4,601,2,109,20,28,10,155,2,792,12,374,16,482,10,459,0,0,7,80,20,27,20,32,20,60,1,1221,1,775,14,147,1,679,1,563
8,nugegoda,16.32,per perch,Commercial,8/7/2021,10.57,2,0.650935049,6,0.057182506,2,0.805928234,1,0.48894894,2,0.574608738,9.365425049,0.380556553,0.053768922,31,0.540329219,7,1.581158036,1,2.720707053,0,0.487678441,2,0.253841443,24,0.139402968,4," 3,800,000.00 "," 3,800,000.00 ",6.878458626419896,79.92870112495503,20,586,9,458,4,1789,0,0,20,510,6,734,0,0,12,402,16,574,4,639,0,0,5,275,20,526,18,2023,20,506,0,0,3,887,11,278,2,1770,1,1155
17,athurugiriya,12.5,per perch,"Residential, Other",8/7/2021,19.59,0,5.178703496,1,0.359088591,0,3.821033403,0,5.651112943,0,4.65088748,1.626447486,3.488327488,0.0702284,6,0.500564858,1,3.316285276,0,6.28108122,0,4.110603517,0,0.225418134,4,0.132466919,1," 450,000.00 "," 450,000.00 ",6.868427223878233,79.99463966205312,18,616,2,906,1,1363,0,0,18,670,7,589,4,666,2,952,7,556,0,0,0,0,3,595,20,382,16,749,17,670,1,1659,0,0,4,716,0,0,1,845
22,hokandara,10.5,per perch,Residential,8/7/2021,16.39,0,4.673446369,1,0.386004477,0,4.412525038,0,3.890750378,0,3.876604793,1.871289347,3.876447241,0.024556017,1,2.28896203,0,4.937735081,0,2.968546848,0,4.563301923,0,1.187704419,5,0.074058786,1," 875,000.00 "," 875,000.00 ",6.871761069439234,79.9476635109682,15,505,1,1533,3,565,0,0,20,228,2,650,0,0,4,1197,9,1032,5,467,0,0,6,1036,20,228,16,1310,20,1127,0,0,0,0,2,2068,0,0,0,0
22,hokandara,132.0,per perch,"Agricultural, Commercial, Residential, Other",8/7/2021,16.39,0,4.673446369,1,0.386004477,0,4.412525038,0,3.890750378,0,3.876604793,1.871289347,3.876447241,0.024556017,1,2.28896203,0,4.937735081,0,2.968546848,0,4.563301923,0,1.187704419,5,0.074058786,1," 1,075,000.00 "," 1,075,000.00 ",6.881538090082296,79.95263508387758,17,357,2,860,0,0,0,0,16,418,4,357,1,910,1,1335,4,136,2,726,0,0,6,388,20,148,13,66,20,9,0,0,0,0,1,794,0,0,0,0
24,diyagama,7.0,per perch,"Agricultural, Commercial, Residential",8/7/2021,23.79,0,4.669966325,1,1.861397839,0,3.631700844,0,11.84086798,0,3.495002423,3.317077568,3.931243406,2.171289137,0,3.259225179,0,3.740711634,0,5.725555046,0,3.362900666,0,0.536616073,2,2.688005657,0," 420,000.00 "," 420,000.00 ",6.635826677453594,79.99648717592105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,280,5,14,1,18002,0,0,0,0,0,0,0,0,0,0
7,malabe,7.0,per perch,"Agricultural, Commercial, Residential",8/7/2021,14.94,0,6.499677557,3,0.069944374,0,6.892376061,1,1.87887716,3,1.325521262,3.332054051,6.321523914,0.125554587,9,0.006866358,2,2.768051459,0,3.69256257,0,3.801017223,0,0.297162444,10,0.3277186,2," 440,000.00 "," 440,000.00 ",6.9082486749023415,79.95756304861419,20,876,17,1944,2,2068,0,0,20,919,4,1980,2,2330,9,854,6,2029,8,676,0,0,12,615,20,2432,20,592,20,651,0,0,1,2080,10,1929,1,2148,3,1405
7,malabe,7.0,per perch,"Agricultural, Residential",8/7/2021,14.94,0,6.499677557,3,0.069944374,0,6.892376061,1,1.87887716,3,1.325521262,3.332054051,6.321523914,0.125554587,9,0.006866358,2,2.768051459,0,3.69256257,0,3.801017223,0,0.297162444,10,0.3277186,2," 440,000.00 "," 440,000.00 ",6.913442634053549,79.95566359667052,14,546,0,0,1,4308,0,0,8,573,4,525,0,0,2,413,2,1104,9,3037,0,0,2,599,20,160,13,1054,16,547,0,0,0,0,2,479,0,0,1,3091
12,nawala,21.0,per perch,"Commercial, Residential",8/7/2021,9.16,2,1.530830351,12,0.863357361,1,0.906167186,4,1.598612124,1,0.668115654,7.480199518,0.647482412,0.047406525,38,0.491287095,7,2.580394067,0,0.885503165,5,2.1024983,0,0.229319769,17,1.221395666,4," 5,200,000.00 "," 5,200,000.00 ",6.900617505497424,79.89971264674419,20,118,10,703,5,1646,1,1571,20,361,8,805,3,2816,14,587,15,41,14,1767,0,0,7,2940,20,105,20,587,20,83,0,0,2,3012,12,588,1,1331,1,1555
7,malabe,8.0,per perch,Residential,8/7/2021,14.94,0,6.499677557,3,0.069944374,0,6.892376061,1,1.87887716,3,1.325521262,3.332054051,6.321523914,0.125554587,9,0.006866358,2,2.768051459,0,3.69256257,0,3.801017223,0,0.297162444,10,0.3277186,2," 1,390,000.00 "," 1,390,000.00 ",6.916140880564608,79.94552554385372,20,761,0,0,2,2043,0,0,20,658,10,1035,2,397,2,1865,13,1035,3,1602,0,0,5,1945,20,563,18,623,20,550,0,0,0,0,5,979,0,0,0,0
3,kaduwela,7.0,per perch,"Residential, Other",8/6/2021,17.66,0,10.99800654,2,0.686801718,0,10.30164488,0,3.09405539,0,2.766675534,1.341754436,9.982145833,0.351838973,8,0.25650097,5,4.96489541,0,8.245114297,0,0.271561131,1,0.22296895,5,0.044349224,1," 450,000.00 "," 450,000.00 ",6.931042356847854,79.97899936733273,14,350,14,1466,1,1495,1,1578,20,1296,3,314,6,1494,10,1668,9,2347,3,1407,0,0,10,266,20,107,20,133,20,1804,1,12985,1,2041,10,1554,1,1870,1,2144
14,kahathuduwa,7.0,per perch,Residential,8/6/2021,24.82,0,6.507930948,1,1.74454569,0,6.616528036,0,13.66352112,0,5.090707489,0.409507119,6.811585774,0.031648336,2,6.398816771,0,1.163402046,1,6.806019692,0,6.468764411,0,3.055274365,0,5.118456884,0," 395,000.00 "," 395,000.00 ",6.77595850759541,80.01138091617406,1,1271,1,1885,0,0,0,0,1,1514,0,0,2,1397,0,0,0,0,0,0,0,0,1,1235,20,1967,3,467,6,1919,0,0,0,0,1,1119,0,0,0,0
14,kahathuduwa,8.0,per perch,"Residential, Other",8/6/2021,24.82,0,6.507930948,1,1.74454569,0,6.616528036,0,13.66352112,0,5.090707489,0.409507119,6.811585774,0.031648336,2,6.398816771,0,1.163402046,1,6.806019692,0,6.468764411,0,3.055274365,0,5.118456884,0," 400,000.00 "," 400,000.00 ",6.791591550916899,79.98363449979827,12,1778,3,984,0,0,0,0,8,2329,2,2210,1,2210,0,0,2,1193,1,971,0,0,1,1196,20,39,5,2210,12,2210,1,2721,0,0,2,1128,0,0,0,0
9,bomiriya,7.0,per perch,"Residential, Other",8/6/2021,20.21,0,11.38398501,1,0.86658912,0,10.03671583,0,5.241090205,0,4.452395666,3.231228684,9.461703594,1.564251976,1,2.754816493,0,7.391825847,0,10.08753633,0,2.606104768,0,1.45545367,1,1.669502034,1," 450,000.00 "," 450,000.00 ",6.941195623486276,79.99431904279811,16,4011,3,4175,3,3264,0,0,15,618,2,5959,1,4436,1,7164,6,4409,0,0,0,0,5,3230,20,248,20,782,20,4153,0,0,1,3491,5,3717,1,6177,0,0
8,nugegoda,7.5,per perch,"Commercial, Residential",8/6/2021,10.57,2,0.650935049,6,0.057182506,2,0.805928234,1,0.48894894,2,0.574608738,9.365425049,0.380556553,0.053768922,31,0.540329219,7,1.581158036,1,2.720707053,0,0.487678441,2,0.253841443,24,0.139402968,4," 4,500,000.00 "," 4,500,000.00 ",6.852768981679795,79.90721302005261,20,10,11,160,4,696,0,0,20,250,6,400,3,1038,4,771,18,400,20,116,0,0,3,631,20,10,20,192,20,227,0,0,2,194,4,330,0,0,4,254
10,thalawathugoda,145.0,per perch,"Commercial, Residential, Other",8/6/2021,14.19,0,3.947032227,1,1.741784529,0,3.685223074,0,2.039184201,0,4.333994379,4.620078445,3.239812649,0.047187666,14,0.311696409,1,4.725443891,0,0.346662018,1,2.60600085,0,0.207307327,9,1.832361316,1," 4,500,000.00 "," 4,500,000.00 ",6.881293885603132,79.93708884003611,20,111,7,397,7,484,1,1022,20,1110,7,238,2,2415,9,791,18,459,4,2718,0,0,8,646,20,786,20,100,20,204,0,0,3,769,13,791,1,956,0,0
9,bomiriya,7.1,per perch,Residential,8/6/2021,20.21,0,11.38398501,1,0.86658912,0,10.03671583,0,5.241090205,0,4.452395666,3.231228684,9.461703594,1.564251976,1,2.754816493,0,7.391825847,0,10.08753633,0,2.606104768,0,1.45545367,1,1.669502034,1," 420,000.00 "," 420,000.00 ",6.935125800210693,80.00408098730396,9,244,0,0,0,0,0,0,10,127,1,985,0,0,2,245,2,802,1,165,0,0,6,526,20,127,13,21,12,112,0,0,1,1147,0,0,0,0,0,0
6,battaramulla,24.0,per perch,"Commercial, Residential, Other",8/6/2021,11.35,0,3.099785658,3,0.190254107,0,3.899164939,1,1.322045762,0,3.232578915,6.632045539,4.07247222,0.046516086,15,0.115221781,3,2.30456467,0,2.966136151,0,0.184195569,2,0.275528356,11,1.185148304,2," 3,500,000.00 "," 3,500,000.00 ",6.913125083045295,79.91996947507616,19,562,2,1105,3,755,0,0,20,401,2,1590,0,0,6,741,10,1038,2,3862,0,0,5,1051,20,193,20,962,20,1072,0,0,0,0,3,1113,0,0,0,0
6,battaramulla,29.0,per perch,"Commercial, Residential, Other",8/6/2021,11.35,0,3.099785658,3,0.190254107,0,3.899164939,1,1.322045762,0,3.232578915,6.632045539,4.07247222,0.046516086,15,0.115221781,3,2.30456467,0,2.966136151,0,0.184195569,2,0.275528356,11,1.185148304,2," 2,000,000.00 "," 2,000,000.00 ",6.891516313179658,79.91992186031025,20,950,11,824,3,663,0,0,20,1138,8,1168,1,1102,9,3969,8,1093,4,634,0,0,7,864,20,758,20,985,20,478,2,910,2,1765,5,857,0,0,1,1384
3,kaduwela,7.0,per perch,Residential,8/6/2021,17.66,0,10.99800654,2,0.686801718,0,10.30164488,0,3.09405539,0,2.766675534,1.341754436,9.982145833,0.351838973,8,0.25650097,5,4.96489541,0,8.245114297,0,0.271561131,1,0.22296895,5,0.044349224,1," 420,000.00 "," 420,000.00 ",6.934643000976772,79.98439782308881,20,141,14,494,4,517,1,259,20,86,5,527,5,141,9,309,9,16,1,852,0,0,12,3667,20,0,20,19,20,10,0,0,2,195,10,7,2,252,1,114
6,battaramulla,29.6,per perch,Residential,8/6/2021,11.35,0,3.099785658,3,0.190254107,0,3.899164939,1,1.322045762,0,3.232578915,6.632045539,4.07247222,0.046516086,15,0.115221781,3,2.30456467,0,2.966136151,0,0.184195569,2,0.275528356,11,1.185148304,2," 1,850,000.00 "," 1,850,000.00 ",6.89804173957343,79.916326081466,20,216,20,1041,3,1222,1,834,20,159,12,674,2,2485,7,548,12,674,9,980,0,0,7,726,20,854,20,124,20,273,4,495,5,1037,8,859,0,0,3,385
22,hokandara,9.8,total price,Residential,8/6/2021,16.39,0,4.673446369,1,0.386004477,0,4.412525038,0,3.890750378,0,3.876604793,1.871289347,3.876447241,0.024556017,1,2.28896203,0,4.937735081,0,2.968546848,0,4.563301923,0,1.187704419,5,0.074058786,1," 9,700,000.00 "," 989,795.92 ",6.877757015679565,79.9616826124137,18,2252,3,321,0,0,0,0,20,169,5,463,1,506,2,1614,5,463,2,534,0,0,5,325,20,169,10,240,20,44,0,0,0,0,3,466,0,0,0,0
5,piliyandala,9.14,per perch,Residential,8/6/2021,18.85,0,3.819412539,3,0.364496008,0,4.687850894,0,8.734721412,0,2.75753304,6.672114016,5.148238391,0.144675834,8,0.10170684,4,3.948000811,0,0.115702883,1,0.338692207,1,0.49262073,12,0.048597652,2," 1,400,000.00 "," 1,400,000.00 ",6.794122848904722,79.92412511054964,20,212,19,904,0,0,20,200,20,295,9,932,4,706,9,420,20,864,3,481,0,0,8,295,20,295,20,27,20,231,1,1390,1,1472,20,1208,1,1783,4,1414
6,battaramulla,13.0,total price,Other,8/6/2021,11.35,0,3.099785658,3,0.190254107,0,3.899164939,1,1.322045762,0,3.232578915,6.632045539,4.07247222,0.046516086,15,0.115221781,3,2.30456467,0,2.966136151,0,0.184195569,2,0.275528356,11,1.185148304,2," 34,400,000.00 "," 2,646,153.85 ",6.902212804380865,79.92245540016168,20,940,19,846,4,595,1,794,20,815,12,1561,3,1446,10,507,19,732,10,754,0,0,10,838,20,1005,20,1029,20,986,4,1125,5,731,11,926,0,0,3,600
3,kaduwela,6.6,per perch,Residential,8/6/2021,17.66,0,10.99800654,2,0.686801718,0,10.30164488,0,3.09405539,0,2.766675534,1.341754436,9.982145833,0.351838973,8,0.25650097,5,4.96489541,0,8.245114297,0,0.271561131,1,0.22296895,5,0.044349224,1," 400,000.00 "," 400,000.00 ",6.925170058474741,79.98078901172389,13,1483,4,323,2,2014,0,0,20,1548,6,1980,4,1602,5,606,5,1468,3,2096,0,0,3,1193,20,1745,20,1816,20,1537,1,2902,1,2968,3,1544,0,0,0,0
7,malabe,12.5,per perch,Residential,8/6/2021,14.94,0,6.499677557,3,0.069944374,0,6.892376061,1,1.87887716,3,1.325521262,3.332054051,6.321523914,0.125554587,9,0.006866358,2,2.768051459,0,3.69256257,0,3.801017223,0,0.297162444,10,0.3277186,2," 850,000.00 "," 850,000.00 ",6.892442408442079,79.94561382102607,20,310,0,0,1,823,1,1529,13,609,7,231,0,0,1,2406,7,839,2,1138,0,0,3,912,20,175,12,678,20,285,1,935,2,978,4,1305,0,0,0,0
4,kesbewa,8.0,per perch,Residential,8/6/2021,21.21,0,4.146354948,3,1.191395803,0,6.06056331,0,11.10565378,0,4.001993712,5.27731528,5.682614182,1.481078738,5,2.032313981,0,4.512436054,0,2.319756239,0,2.70435644,0,1.358658138,7,1.820113651,1," 420,000.00 "," 420,000.00 ",6.79534584181468,79.96873582802499,10,243,0,0,0,0,0,0,11,171,0,0,0,0,1,3402,3,580,0,0,0,0,2,1288,20,35,8,794,9,590,0,0,1,1350,0,0,0,0,1,1327
17,athurugiriya,10.0,per perch,Residential,8/6/2021,19.59,0,5.178703496,1,0.359088591,0,3.821033403,0,5.651112943,0,4.65088748,1.626447486,3.488327488,0.0702284,6,0.500564858,1,3.316285276,0,6.28108122,0,4.110603517,0,0.225418134,4,0.132466919,1," 560,000.00 "," 560,000.00 ",6.867924011039578,79.9891422807696,9,2285,3,968,0,0,0,0,10,764,1,2241,2,2319,1,2181,3,2410,0,0,0,0,1,2248,20,1619,8,536,12,2525,1,2879,0,0,3,2458,0,0,1,2498
6,battaramulla,4.8,total price,"Commercial, Residential",8/6/2021,11.35,0,3.099785658,3,0.190254107,0,3.899164939,1,1.322045762,0,3.232578915,6.632045539,4.07247222,0.046516086,15,0.115221781,3,2.30456467,0,2.966136151,0,0.184195569,2,0.275528356,11,1.185148304,2," 6,500,000.00 "," 1,354,166.67 ",6.910912021531531,79.92681676324416,20,611,1,1335,3,1890,0,0,20,703,6,675,4,817,8,176,11,72,9,922,0,0,6,681,20,236,20,691,20,737,1,544,1,619,10,431,0,0,0,0
5,piliyandala,21.35,per perch,Residential,8/6/2021,18.85,0,3.819412539,3,0.364496008,0,4.687850894,0,8.734721412,0,2.75753304,6.672114016,5.148238391,0.144675834,8,0.10170684,4,3.948000811,0,0.115702883,1,0.338692207,1,0.49262073,12,0.048597652,2," 1,300,000.00 "," 1,300,000.00 ",6.786137291835275,79.92231065036988,9,487,0,0,0,0,20,421,13,424,3,930,0,0,6,360,8,271,1,1223,0,0,1,990,20,54,12,349,20,241,0,0,1,1656,5,429,0,0,0,0
21,maharagama,40.0,per perch,Residential,8/6/2021,15.34,0,4.222294805,4,0.369010476,1,0.382122379,0,5.026014326,0,2.696064051,6.132844101,0.105448493,0.204660942,10,0.286628589,4,1.451908281,1,2.904116106,0,3.275002357,0,0.52902818,12,0.218559789,3," 2,500,000.00 "," 2,500,000.00 ",6.849495723736243,79.9172104752072,20,21,20,2432,8,684,1,1190,20,194,13,331,4,1348,9,512,20,287,6,602,1,1052,5,1020,20,343,20,197,20,287,0,0,2,1700,14,320,2,2186,0,0
15,homagama,6.0,per perch,"Commercial, Residential, Other",8/5/2021,22.61,0,4.35514787,2,0.298158053,1,1.501669139,0,9.814940339,0,3.998696251,2.379564136,0.489734538,0.201421298,7,0.1117347,5,1.613722753,1,6.002335808,0,0.67813225,1,0.014518784,4,0.899794951,1," 420,000.00 "," 420,000.00 ",6.863762518617618,80.00640231771048,19,192,2,695,3,562,0,0,17,192,5,1911,3,618,1,777,6,443,1,936,0,0,2,727,20,46,12,263,20,240,0,0,0,0,6,614,0,0,0,0
5,piliyandala,8.0,total price,"Commercial, Residential, Other",8/5/2021,18.85,0,3.819412539,3,0.364496008,0,4.687850894,0,8.734721412,0,2.75753304,6.672114016,5.148238391,0.144675834,8,0.10170684,4,3.948000811,0,0.115702883,1,0.338692207,1,0.49262073,12,0.048597652,2," 3,200,000.00 "," 400,000.00 ",6.784404293067551,79.9636523676425,14,497,1,892,0,0,4,1403,12,444,0,0,1,301,1,442,9,470,2,810,0,0,2,891,20,431,16,738,13,413,0,0,1,371,3,338,0,0,2,394
1,ranala,35.0,per perch,"Agricultural, Commercial, Residential, Other",8/5/2021,23.32,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1," 300,000.00 "," 300,000.00 ",6.917321546544927,80.02168532403668,6,847,2,586,0,0,0,0,8,1447,1,748,1,1149,1,1304,5,847,0,0,0,0,1,1167,20,102,4,447,12,847,0,0,1,1096,3,1171,1,770,0,0
17,athurugiriya,7.4,per perch,"Commercial, Residential",8/5/2021,19.59,0,5.178703496,1,0.359088591,0,3.821033403,0,5.651112943,0,4.65088748,1.626447486,3.488327488,0.0702284,6,0.500564858,1,3.316285276,0,6.28108122,0,4.110603517,0,0.225418134,4,0.132466919,1," 800,000.00 "," 800,000.00 ",6.879312043899282,79.99491959363418,17,199,11,1063,1,1483,1,1197,20,989,4,1168,2,966,4,739,10,580,3,552,0,0,5,1378,20,202,17,1691,20,172,1,1433,1,1043,8,715,0,0,0,0
3,kaduwela,7.0,per perch,Residential,8/5/2021,17.66,0,10.99800654,2,0.686801718,0,10.30164488,0,3.09405539,0,2.766675534,1.341754436,9.982145833,0.351838973,8,0.25650097,5,4.96489541,0,8.245114297,0,0.271561131,1,0.22296895,5,0.044349224,1," 375,000.00 "," 375,000.00 ",6.936218038772422,79.98240435540167,20,236,14,162,4,631,1,73,20,0,5,641,5,191,9,110,9,52,1,1194,0,0,13,41,20,0,20,599,20,103,0,0,2,537,11,37,2,366,1,456
1,ranala,9.6,per perch,"Residential, Other",8/5/2021,23.32,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1," 430,000.00 "," 430,000.00 ",6.911592248339613,80.03703273088307,5,312,2,936,1,900,0,0,5,598,1,1751,0,0,0,0,1,1326,0,0,0,0,2,1381,20,312,7,1154,10,2013,0,0,1,1609,1,821,0,0,0,0
5,piliyandala,6.0,per perch,"Commercial, Residential, Other",8/5/2021,18.85,0,3.819412539,3,0.364496008,0,4.687850894,0,8.734721412,0,2.75753304,6.672114016,5.148238391,0.144675834,8,0.10170684,4,3.948000811,0,0.115702883,1,0.338692207,1,0.49262073,12,0.048597652,2," 425,000.00 "," 425,000.00 ",6.759443836501708,79.9257620166262,3,442,0,0,0,0,10,76,3,259,2,3096,0,0,0,0,2,594,1,3838,0,0,0,0,20,259,2,713,9,362,0,0,0,0,1,1000,0,0,0,0
15,homagama,8.0,total price,"Commercial, Residential, Other",8/5/2021,22.61,0,4.35514787,2,0.298158053,1,1.501669139,0,9.814940339,0,3.998696251,2.379564136,0.489734538,0.201421298,7,0.1117347,5,1.613722753,1,6.002335808,0,0.67813225,1,0.014518784,4,0.899794951,1," 3,400,000.00 "," 425,000.00 ",6.829741850033193,80.00019427390268,14,298,2,1618,0,0,0,0,13,298,3,213,1,726,1,1723,5,1273,0,0,0,0,4,941,20,300,9,764,16,1685,1,1065,1,2127,5,667,0,0,0,0
7,malabe,7.0,per perch,"Agricultural, Commercial, Residential",8/5/2021,14.94,0,6.499677557,3,0.069944374,0,6.892376061,1,1.87887716,3,1.325521262,3.332054051,6.321523914,0.125554587,9,0.006866358,2,2.768051459,0,3.69256257,0,3.801017223,0,0.297162444,10,0.3277186,2," 445,000.00 "," 445,000.00 ",6.883909270864246,79.97566607046544,19,110,1,1306,3,626,0,0,13,990,4,780,2,537,0,0,7,292,1,1905,0,0,1,957,20,63,14,110,19,189,2,12345,1,202,2,543,0,0,0,0
