Address_ID,Address,Land_size(Perches),Price_Scale,Land_type,Posted_Date_new,Distance from fort,count_govtschools_A,min_dist_govtschools_a,count_govtschools_B,min_dist_govtschools_b,count_semigovtschools,min_dist_semigovtschools,count_intlschools,min_dist_intlschools,count_uni,min_dist_uni,min_dist_nearest_express,min_dist_nearest_railway,min_dist_nearest_bank,count_banks_within_2km,min_dist_nearest_FinanceCompany,count_FinanceCompanies_within_2km,min_dist_nearest_Govt_Hospital,count_Govt_Hospitals,min_dist_nearest_Pvt_Hospital,count_Pvt_Hospital,min_dist_nearest_Pvt_Med_center,count_Pvt_Med_Centers,min_dist_nearest_Supermarket,count_Supermarkets_within2km,min_dist_nearest_Fuel_station,count_Fuel_Stations_within2km,Mentioned Price(Rs),Price per Perch,latitude,longitude,bakery_count,bakery_mdist,bank_count,bank_mdist,bar_count,bar_mdist,bus_station_count,bus_station_mdist,clothing_store_count,clothing_store_mdist,doctor_count,doctor_mdist,gas_station_count,gas_station_mdist,gym_count,gym_mdist,hospital_count,hospital_mdist,university_count,university_mdist,train_station_count,train_station_mdist,supermarket_count,supermarket_mdist,store_count,store_mdist,school_count,school_mdist,restaurant_count,restaurant_mdist,police_count,police_mdist,post_office_count,post_office_mdist,pharmacy_count,pharmacy_mdist,movie_theater_count,movie_theater_mdist,library_count,library_mdist
3,kaduwela,6.6,per perch,"Residential, Other",8/9/2021,17.66,0,10.99800654,2,0.686801718,0,10.30164488,0,3.09405539,0,2.766675534,1.341754436,9.982145833,0.351838973,8,0.25650097,5,4.96489541,0,8.245114297,0,0.271561131,1,0.22296895,5,0.044349224,1," 440,000.00 "," 440,000.00 ",6.931442039056473,79.99231075740555,6,473,0,0,2,5081,0,0,12,587,2,2399,2,549,3,1892,4,1785,0,0,0,0,4,1135,20,1028,17,299,15,618,1,1896,0,0,4,1125,1,1045,0,0
13,dehiwala,14.7,per perch,Residential,8/9/2021,10.96,1,0.775167544,5,0.417572798,2,1.547187854,1,0.824534671,1,1.555973958,11.53988387,0.42972373,0.126142707,18,0.732040308,3,2.020949248,0,2.069620526,0,0.26606382,1,0.460378059,12,0.545357036,3," 3,500,000.00 "," 3,500,000.00 ",6.85008496981698,79.8624973046045,20,2127,14,166,4,1816,0,0,20,178,17,360,3,2209,8,399,20,343,16,162,1,272,11,274,20,209,20,178,20,205,0,0,2,321,14,343,1,1653,0,0
8,nugegoda,8.0,per perch,Residential,8/9/2021,10.57,2,0.650935049,6,0.057182506,2,0.805928234,1,0.48894894,2,0.574608738,9.365425049,0.380556553,0.053768922,31,0.540329219,7,1.581158036,1,2.720707053,0,0.487678441,2,0.253841443,24,0.139402968,4," 1,900,000.00 "," 1,900,000.00 ",6.859571805970379,79.89901787190036,20,169,14,385,4,42,1,2059,20,42,4,535,3,792,10,202,20,98,20,386,1,728,13,232,20,299,20,77,20,34,0,0,1,372,10,146,0,0,0,0
16,mount lavinia,20.0,per perch,"Commercial, Residential",8/9/2021,12.89,0,2.727171086,5,0.191582432,2,0.581298364,0,2.842966318,0,2.847591288,12.64244388,0.528389071,0.028453853,12,0.323762423,5,3.90721302,0,4.077519439,0,1.188857545,2,0.113299872,20,1.052875673,5," 2,100,000.00 "," 2,100,000.00 ",6.852709263545763,79.88273091485237,20,230,4,626,1,1076,0,0,20,318,10,1115,2,572,8,562,14,456,8,148,0,0,10,46,20,104,20,175,20,180,1,1076,3,532,15,360,0,0,0,0
11,madapatha,13.8,per perch,Residential,8/9/2021,22.59,0,4.208843525,1,0.409900767,0,5.773967779,0,12.55411195,0,4.731446487,5.842113383,5.025225136,3.189759435,0,3.70997153,0,5.134437985,0,3.907407861,0,4.290938801,0,3.053364406,0,3.525063347,0," 700,000.00 "," 700,000.00 ",6.768922417447763,79.92410697049161,9,856,1,1451,0,0,18,1136,17,1124,5,634,1,1165,1,1415,7,755,0,0,0,0,2,1088,20,856,8,1061,18,1124,0,0,1,1270,3,682,0,0,0,0
8,nugegoda,7.5,per perch,"Commercial, Residential",8/9/2021,10.57,2,0.650935049,6,0.057182506,2,0.805928234,1,0.48894894,2,0.574608738,9.365425049,0.380556553,0.053768922,31,0.540329219,7,1.581158036,1,2.720707053,0,0.487678441,2,0.253841443,24,0.139402968,4," 4,000,000.00 "," 4,000,000.00 ",6.877209002459969,79.8875937302183,20,215,20,222,9,1099,2,1016,20,417,11,841,3,2263,17,780,18,1030,20,1164,2,1447,9,858,20,224,20,536,20,122,2,943,1,1193,15,1262,1,2924,2,1457
5,piliyandala,10.0,per perch,Residential,8/9/2021,18.85,0,3.819412539,3,0.364496008,0,4.687850894,0,8.734721412,0,2.75753304,6.672114016,5.148238391,0.144675834,8,0.10170684,4,3.948000811,0,0.115702883,1,0.338692207,1,0.49262073,12,0.048597652,2," 700,000.00 "," 700,000.00 ",6.766737600453626,79.91482928848066,1,13976,0,0,0,0,10,526,8,279,0,0,0,0,0,0,2,1470,0,0,0,0,1,753,20,279,3,334,5,0,0,0,0,0,0,0,0,0,0,0
8,nugegoda,9.5,per perch,"Residential, Other",8/9/2021,10.57,2,0.650935049,6,0.057182506,2,0.805928234,1,0.48894894,2,0.574608738,9.365425049,0.380556553,0.053768922,31,0.540329219,7,1.581158036,1,2.720707053,0,0.487678441,2,0.253841443,24,0.139402968,4," 3,200,000.00 "," 3,200,000.00 ",6.857109285192754,79.92464470697799,20,607,20,445,4,657,1,1621,20,44,11,1157,1,1575,8,418,20,689,6,280,1,1401,3,487,20,409,20,275,20,530,0,0,1,970,10,535,3,774,1,1532
3,kaduwela,9.6,total price,"Commercial, Residential, Other",8/9/2021,17.66,0,10.99800654,2,0.686801718,0,10.30164488,0,3.09405539,0,2.766675534,1.341754436,9.982145833,0.351838973,8,0.25650097,5,4.96489541,0,8.245114297,0,0.271561131,1,0.22296895,5,0.044349224,1," 4,320,000.00 "," 450,000.00 ",6.92190124868925,79.98221722238218,12,205,4,950,3,1513,0,0,20,692,6,2820,4,732,4,1232,3,1569,3,335,0,0,1,1694,20,337,20,49,20,2779,1,1133,0,0,3,2171,0,0,0,0
1,ranala,9.6,per perch,"Residential, Other",8/9/2021,23.32,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1," 425,000.00 "," 425,000.00 ",6.907982809067649,80.04136664061286,5,796,1,1250,0,0,0,0,4,774,0,0,0,0,0,0,0,0,0,0,0,0,2,928,20,163,6,1857,8,1072,0,0,0,0,1,1524,0,0,0,0
1,ranala,9.6,per perch,"Residential, Other",8/9/2021,23.32,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1," 430,000.00 "," 430,000.00 ",6.925001750396827,80.02521918332715,5,872,2,798,1,13236,0,0,6,180,1,1111,1,714,1,559,3,558,0,0,0,0,1,695,20,89,5,12396,9,257,1,1046,1,767,3,692,0,0,0,0
3,kaduwela,7.0,per perch,Residential,8/9/2021,17.66,0,10.99800654,2,0.686801718,0,10.30164488,0,3.09405539,0,2.766675534,1.341754436,9.982145833,0.351838973,8,0.25650097,5,4.96489541,0,8.245114297,0,0.271561131,1,0.22296895,5,0.044349224,1," 375,000.00 "," 375,000.00 ",6.92950074662867,79.97788498687905,16,409,15,1236,2,1265,1,1637,20,527,5,374,5,853,11,1438,11,1332,3,1177,0,0,8,326,20,46,20,140,20,436,1,12755,1,2101,9,1324,1,2281,1,1914
8,nugegoda,35.0,per perch,"Commercial, Residential",8/9/2021,10.57,2,0.650935049,6,0.057182506,2,0.805928234,1,0.48894894,2,0.574608738,9.365425049,0.380556553,0.053768922,31,0.540329219,7,1.581158036,1,2.720707053,0,0.487678441,2,0.253841443,24,0.139402968,4," 5,500,000.00 "," 5,500,000.00 ",6.859585437259257,79.92206102039721,20,100,10,201,4,1031,0,0,20,182,11,668,0,0,6,1371,20,165,3,888,1,1266,4,122,20,471,20,270,20,286,0,0,1,822,12,213,1,453,1,688
8,nugegoda,11.5,per perch,"Commercial, Residential",8/9/2021,10.57,2,0.650935049,6,0.057182506,2,0.805928234,1,0.48894894,2,0.574608738,9.365425049,0.380556553,0.053768922,31,0.540329219,7,1.581158036,1,2.720707053,0,0.487678441,2,0.253841443,24,0.139402968,4," 3,000,000.00 "," 3,000,000.00 ",6.879130486113616,79.88775041246313,20,42,20,758,9,816,2,1035,20,84,9,529,3,1978,19,575,14,743,20,592,2,1036,9,575,20,191,20,675,20,233,2,2928,2,1204,12,506,0,0,2,1218
8,nugegoda,8.0,total price,Residential,8/9/2021,10.57,2,0.650935049,6,0.057182506,2,0.805928234,1,0.48894894,2,0.574608738,9.365425049,0.380556553,0.053768922,31,0.540329219,7,1.581158036,1,2.720707053,0,0.487678441,2,0.253841443,24,0.139402968,4," 30,000,000.00 "," 3,750,000.00 ",6.862370075536821,79.90655540199262,20,436,18,466,4,1085,0,0,20,435,10,1041,3,2086,8,1062,20,596,20,1058,2,1143,10,1058,20,469,20,465,20,495,1,1329,2,792,10,750,0,0,2,1190
1,ranala,6.5,total price,Residential,8/9/2021,23.32,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1," 3,755,000.00 "," 577,692.31 ",6.922871743716946,80.02931126546132,2,1586,1,763,0,0,0,0,4,531,1,769,0,0,1,910,2,838,0,0,0,0,0,0,20,228,2,12747,7,317,0,0,1,1312,0,0,0,0,0,0
19,boralesgamuwa,7.5,per perch,Residential,8/9/2021,13.98,0,4.016690619,1,0.429338572,0,2.727912724,0,3.818288657,1,1.440497502,8.830429042,2.212403368,0.071858443,10,0.087264039,2,1.864090006,1,4.97374457,0,0.811285315,1,0.100746527,11,0.886448814,1," 1,700,000.00 "," 1,700,000.00 ",6.853340417842175,79.9016204852314,20,1623,12,1617,4,815,1,2078,20,274,7,1569,3,1386,8,1614,19,484,20,1648,0,0,5,935,20,1857,20,1460,20,373,0,0,2,1091,8,955,0,0,3,1277
19,boralesgamuwa,8.0,per perch,Residential,8/9/2021,13.98,0,4.016690619,1,0.429338572,0,2.727912724,0,3.818288657,1,1.440497502,8.830429042,2.212403368,0.071858443,10,0.087264039,2,1.864090006,1,4.97374457,0,0.811285315,1,0.100746527,11,0.886448814,1," 1,400,000.00 "," 1,400,000.00 ",6.8173054503981465,79.89161817211196,12,207,1,293,1,848,0,0,14,355,3,151,0,0,7,280,4,320,20,210,0,0,5,465,20,46,20,177,20,506,0,0,2,1039,2,904,0,0,2,444
16,mount lavinia,6.0,total price,Residential,8/9/2021,12.89,0,2.727171086,5,0.191582432,2,0.581298364,0,2.842966318,0,2.847591288,12.64244388,0.528389071,0.028453853,12,0.323762423,5,3.90721302,0,4.077519439,0,1.188857545,2,0.113299872,20,1.052875673,5," 11,000,000.00 "," 1,833,333.33 ",6.848616175356325,79.8806167366775,20,21,6,273,3,1322,0,0,20,307,11,693,2,474,11,261,16,443,8,463,0,0,13,403,20,460,20,207,20,126,1,1244,3,415,17,271,0,0,0,0
3,kaduwela,6.6,per perch,Residential,8/9/2021,17.66,0,10.99800654,2,0.686801718,0,10.30164488,0,3.09405539,0,2.766675534,1.341754436,9.982145833,0.351838973,8,0.25650097,5,4.96489541,0,8.245114297,0,0.271561131,1,0.22296895,5,0.044349224,1," 400,000.00 "," 400,000.00 ",6.938931577432567,79.98252503831574,20,3104,12,2714,3,3468,1,1725,20,2775,3,3477,4,2702,9,2726,9,1851,0,0,0,0,12,1839,20,1851,20,45,20,1739,0,0,2,1866,11,1762,2,1695,1,1785
10,thalawathugoda,21.0,per perch,"Commercial, Residential",8/9/2021,14.19,0,3.947032227,1,1.741784529,0,3.685223074,0,2.039184201,0,4.333994379,4.620078445,3.239812649,0.047187666,14,0.311696409,1,4.725443891,0,0.346662018,1,2.60600085,0,0.207307327,9,1.832361316,1," 1,550,000.00 "," 1,550,000.00 ",6.874184201559048,79.92701227311998,20,203,13,361,6,891,0,0,20,291,6,937,0,0,8,534,18,479,6,566,0,0,3,705,20,149,12,78,20,476,0,0,3,561,15,363,1,1065,3,335
6,battaramulla,19.8,per perch,Residential,8/9/2021,11.35,0,3.099785658,3,0.190254107,0,3.899164939,1,1.322045762,0,3.232578915,6.632045539,4.07247222,0.046516086,15,0.115221781,3,2.30456467,0,2.966136151,0,0.184195569,2,0.275528356,11,1.185148304,2," 2,800,000.00 "," 2,800,000.00 ",6.911044198349803,79.91873834884616,20,4052,8,1244,5,1000,0,0,20,1150,3,4640,2,4926,8,628,11,569,5,4001,0,0,8,762,20,1004,20,2737,20,3838,2,4687,3,4051,3,1252,0,0,0,0
8,nugegoda,25.0,per perch,"Commercial, Residential",8/9/2021,10.57,2,0.650935049,6,0.057182506,2,0.805928234,1,0.48894894,2,0.574608738,9.365425049,0.380556553,0.053768922,31,0.540329219,7,1.581158036,1,2.720707053,0,0.487678441,2,0.253841443,24,0.139402968,4," 3,600,000.00 "," 3,600,000.00 ",6.855841190276636,79.91010332876945,20,1144,12,172,4,1496,0,0,20,1319,8,1056,3,267,7,780,20,328,20,487,2,1694,5,1188,20,1180,20,105,20,1129,0,0,3,886,8,360,0,0,6,716
3,kaduwela,7.0,per perch,Residential,8/9/2021,17.66,0,10.99800654,2,0.686801718,0,10.30164488,0,3.09405539,0,2.766675534,1.341754436,9.982145833,0.351838973,8,0.25650097,5,4.96489541,0,8.245114297,0,0.271561131,1,0.22296895,5,0.044349224,1," 450,000.00 "," 450,000.00 ",6.934116909860308,79.9752352573689,13,508,13,1039,1,1998,1,1718,19,1156,2,454,4,1351,7,1669,9,1270,1,2719,0,0,9,557,20,498,20,453,20,749,2,13488,1,2181,7,1196,0,0,1,2647
8,nugegoda,11.0,per perch,Residential,8/9/2021,10.57,2,0.650935049,6,0.057182506,2,0.805928234,1,0.48894894,2,0.574608738,9.365425049,0.380556553,0.053768922,31,0.540329219,7,1.581158036,1,2.720707053,0,0.487678441,2,0.253841443,24,0.139402968,4," 3,550,000.00 "," 3,550,000.00 ",6.8824035303076165,79.89168625990507,20,1152,20,222,6,2215,0,0,20,1167,6,474,3,2050,14,416,14,979,20,380,1,1108,9,1112,20,251,20,164,20,2215,1,3159,1,1197,10,578,0,0,0,0
1,ranala,6.4,total price,"Residential, Other",8/9/2021,23.32,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1," 3,750,000.00 "," 585,937.50 ",6.916389605091198,80.021365474309,6,910,2,649,0,0,0,0,8,759,1,811,1,1212,1,1367,4,910,0,0,0,0,1,1231,20,39,6,510,12,867,0,0,1,1159,3,1234,1,707,0,0
3,kaduwela,9.6,per perch,Residential,8/9/2021,17.66,0,10.99800654,2,0.686801718,0,10.30164488,0,3.09405539,0,2.766675534,1.341754436,9.982145833,0.351838973,8,0.25650097,5,4.96489541,0,8.245114297,0,0.271561131,1,0.22296895,5,0.044349224,1," 425,000.00 "," 425,000.00 ",6.937661905037592,79.98189813079142,20,456,14,163,4,819,1,261,20,62,5,828,6,192,9,78,9,240,0,0,0,0,13,147,20,44,20,1908,20,156,0,0,2,724,11,224,2,554,1,644
15,homagama,7.0,total price,"Commercial, Residential, Other",8/9/2021,22.61,0,4.35514787,2,0.298158053,1,1.501669139,0,9.814940339,0,3.998696251,2.379564136,0.489734538,0.201421298,7,0.1117347,5,1.613722753,1,6.002335808,0,0.67813225,1,0.014518784,4,0.899794951,1," 7,200,000.00 "," 1,028,571.43 ",6.840376161480063,80.01039459649334,20,3145,12,774,3,3062,0,0,20,2786,6,991,2,1367,5,1440,11,2228,1,2331,1,1819,6,3193,20,638,20,2501,20,3694,2,919,3,1422,10,2277,1,1478,2,1528
9,bomiriya,7.1,per perch,"Residential, Other",8/9/2021,20.21,0,11.38398501,1,0.86658912,0,10.03671583,0,5.241090205,0,4.452395666,3.231228684,9.461703594,1.564251976,1,2.754816493,0,7.391825847,0,10.08753633,0,2.606104768,0,1.45545367,1,1.669502034,1," 440,000.00 "," 440,000.00 ",6.938530280334459,80.00203384383582,8,850,0,0,0,0,0,0,10,481,1,1497,0,0,2,840,2,488,1,677,0,0,5,880,20,453,15,319,9,400,0,0,1,1405,0,0,0,0,0,0
24,diyagama,8.0,per perch,Residential,8/9/2021,23.79,0,4.669966325,1,1.861397839,0,3.631700844,0,11.84086798,0,3.495002423,3.317077568,3.931243406,2.171289137,0,3.259225179,0,3.740711634,0,5.725555046,0,3.362900666,0,0.536616073,2,2.688005657,0," 410,000.00 "," 410,000.00 ",6.634679791159575,80.00362181520401,3,1570,0,0,0,0,0,0,1,269,0,0,0,0,1,907,1,823,0,0,0,0,0,0,17,23,6,263,1,694,0,0,0,0,0,0,0,0,0,0
7,malabe,32.0,per perch,Residential,8/9/2021,14.94,0,6.499677557,3,0.069944374,0,6.892376061,1,1.87887716,3,1.325521262,3.332054051,6.321523914,0.125554587,9,0.006866358,2,2.768051459,0,3.69256257,0,3.801017223,0,0.297162444,10,0.3277186,2," 3,000,000.00 "," 3,000,000.00 ",6.908257333197457,79.95308991023907,20,2457,17,933,2,958,0,0,20,439,8,1926,2,793,7,2048,8,1221,1,1429,0,0,12,856,20,1139,20,1006,20,1925,0,0,1,1164,11,959,1,1391,1,627
9,bomiriya,7.0,per perch,Residential,8/9/2021,20.21,0,11.38398501,1,0.86658912,0,10.03671583,0,5.241090205,0,4.452395666,3.231228684,9.461703594,1.564251976,1,2.754816493,0,7.391825847,0,10.08753633,0,2.606104768,0,1.45545367,1,1.669502034,1," 435,000.00 "," 435,000.00 ",6.938185405251358,80.00216821705573,9,899,0,0,0,0,0,0,10,419,1,1435,0,0,2,778,3,537,1,615,0,0,7,818,20,326,15,256,10,337,0,0,1,1454,0,0,0,0,0,0
7,malabe,7.0,per perch,Residential,8/9/2021,14.94,0,6.499677557,3,0.069944374,0,6.892376061,1,1.87887716,3,1.325521262,3.332054051,6.321523914,0.125554587,9,0.006866358,2,2.768051459,0,3.69256257,0,3.801017223,0,0.297162444,10,0.3277186,2," 22,000,000.00 "," 22,000,000.00 ",6.907613384658364,79.94893035817017,20,342,12,913,2,1014,0,0,20,342,12,418,2,849,7,127,12,620,1,955,0,0,11,458,20,371,20,383,20,435,0,0,1,1220,8,804,1,1448,1,683
9,bomiriya,12.0,per perch,Residential,8/9/2021,20.21,0,11.38398501,1,0.86658912,0,10.03671583,0,5.241090205,0,4.452395666,3.231228684,9.461703594,1.564251976,1,2.754816493,0,7.391825847,0,10.08753633,0,2.606104768,0,1.45545367,1,1.669502034,1," 350,000.00 "," 350,000.00 ",6.926102779576552,79.9867691897999,11,131,3,1122,1,1090,0,0,19,718,2,1098,5,1084,4,2087,3,735,2,1181,0,0,2,1344,20,131,20,294,20,1122,1,256,1,1042,1,1973,1,2319,1,1186
17,athurugiriya,16.0,per perch,Residential,8/9/2021,19.59,0,5.178703496,1,0.359088591,0,3.821033403,0,5.651112943,0,4.65088748,1.626447486,3.488327488,0.0702284,6,0.500564858,1,3.316285276,0,6.28108122,0,4.110603517,0,0.225418134,4,0.132466919,1," 1,000,000.00 "," 1,000,000.00 ",6.86976708127565,79.99573088617176,18,370,3,1942,1,941,0,0,19,1594,7,1715,5,1702,3,1988,7,1609,0,0,0,0,3,1709,20,1594,16,533,19,343,1,338,0,0,5,864,0,0,1,1535
6,battaramulla,16.0,per perch,"Commercial, Residential, Other",8/9/2021,11.35,0,3.099785658,3,0.190254107,0,3.899164939,1,1.322045762,0,3.232578915,6.632045539,4.07247222,0.046516086,15,0.115221781,3,2.30456467,0,2.966136151,0,0.184195569,2,0.275528356,11,1.185148304,2," 1,850,000.00 "," 1,850,000.00 ",6.9099360220234285,79.91873988468177,20,3458,16,3344,6,1608,1,3864,20,699,3,4045,2,4945,9,1985,16,2212,6,3406,0,0,9,1819,20,582,20,3289,20,3243,2,4092,3,3456,8,1632,0,0,1,3773
8,nugegoda,7.5,per perch,"Commercial, Residential",8/9/2021,10.57,2,0.650935049,6,0.057182506,2,0.805928234,1,0.48894894,2,0.574608738,9.365425049,0.380556553,0.053768922,31,0.540329219,7,1.581158036,1,2.720707053,0,0.487678441,2,0.253841443,24,0.139402968,4," 3,500,000.00 "," 3,500,000.00 ",6.870940929532495,79.88676294894285,20,8,20,544,10,389,3,793,20,12,18,195,7,568,20,812,20,383,20,509,1,1059,12,709,20,8,20,510,20,8,2,593,2,461,20,201,2,1578,3,993
12,nawala,6.5,per perch,Residential,8/9/2021,9.16,2,1.530830351,12,0.863357361,1,0.906167186,4,1.598612124,1,0.668115654,7.480199518,0.647482412,0.047406525,38,0.491287095,7,2.580394067,0,0.885503165,5,2.1024983,0,0.229319769,17,1.221395666,4," 3,000,000.00 "," 3,000,000.00 ",6.900549652182271,79.89074020575438,20,128,4,495,3,2301,3,963,20,277,10,511,0,0,10,645,9,511,10,652,0,0,7,284,20,157,20,485,20,2,0,0,1,418,9,740,1,175,3,291
9,bomiriya,7.0,per perch,"Residential, Other",8/9/2021,20.21,0,11.38398501,1,0.86658912,0,10.03671583,0,5.241090205,0,4.452395666,3.231228684,9.461703594,1.564251976,1,2.754816493,0,7.391825847,0,10.08753633,0,2.606104768,0,1.45545367,1,1.669502034,1," 435,000.00 "," 435,000.00 ",6.936293112568104,80.00308479759315,9,776,0,0,0,0,0,0,10,311,1,978,0,0,2,523,2,805,1,697,0,0,7,563,20,71,14,2,12,230,0,0,1,1679,0,0,0,0,0,0
8,nugegoda,11.0,total price,"Commercial, Residential, Other",8/9/2021,10.57,2,0.650935049,6,0.057182506,2,0.805928234,1,0.48894894,2,0.574608738,9.365425049,0.380556553,0.053768922,31,0.540329219,7,1.581158036,1,2.720707053,0,0.487678441,2,0.253841443,24,0.139402968,4," 52,000,000.00 "," 4,727,272.73 ",6.871010063064342,79.92785367956715,20,46,8,490,8,533,0,0,20,154,4,563,0,0,8,647,15,98,6,418,0,0,4,1246,20,48,14,523,20,91,0,0,2,1007,12,98,1,1280,2,163
4,kesbewa,60.0,per perch,Residential,8/8/2021,21.21,0,4.146354948,3,1.191395803,0,6.06056331,0,11.10565378,0,4.001993712,5.27731528,5.682614182,1.481078738,5,2.032313981,0,4.512436054,0,2.319756239,0,2.70435644,0,1.358658138,7,1.820113651,1," 350,000.00 "," 350,000.00 ",6.7718211427828034,79.96611413277435,2,101,0,0,0,0,14,313,4,328,2,1306,0,0,0,0,1,1412,1,762,0,0,1,3613,20,101,6,276,2,679,0,0,0,0,0,0,0,0,0,0
15,homagama,6.0,total price,"Commercial, Residential, Other",8/8/2021,22.61,0,4.35514787,2,0.298158053,1,1.501669139,0,9.814940339,0,3.998696251,2.379564136,0.489734538,0.201421298,7,0.1117347,5,1.613722753,1,6.002335808,0,0.67813225,1,0.014518784,4,0.899794951,1," 2,650,000.00 "," 441,666.67 ",6.858882141969397,79.99560617645419,13,774,1,651,0,0,0,0,6,657,5,680,3,868,2,605,5,667,0,0,0,0,3,922,20,338,9,310,9,705,0,0,0,0,2,841,0,0,1,943
5,piliyandala,8.0,total price,"Commercial, Residential, Other",8/8/2021,18.85,0,3.819412539,3,0.364496008,0,4.687850894,0,8.734721412,0,2.75753304,6.672114016,5.148238391,0.144675834,8,0.10170684,4,3.948000811,0,0.115702883,1,0.338692207,1,0.49262073,12,0.048597652,2," 3,200,000.00 "," 400,000.00 ",6.760358389894392,79.94984665536771,5,677,0,0,0,0,0,0,3,349,0,0,0,0,0,0,3,566,0,0,0,0,1,1091,20,391,3,381,14,79,0,0,0,0,1,1051,0,0,0,0
15,homagama,7.0,total price,"Commercial, Residential, Other",8/8/2021,22.61,0,4.35514787,2,0.298158053,1,1.501669139,0,9.814940339,0,3.998696251,2.379564136,0.489734538,0.201421298,7,0.1117347,5,1.613722753,1,6.002335808,0,0.67813225,1,0.014518784,4,0.899794951,1," 2,800,000.00 "," 400,000.00 ",6.84606722757478,79.98596891565109,10,247,3,1483,2,2348,1,2797,13,32,2,415,0,0,1,2943,11,189,1,1285,1,870,7,75,20,32,15,75,20,389,0,0,1,1840,7,698,0,0,1,2737
10,thalawathugoda,7.5,per perch,"Agricultural, Commercial, Residential, Other",8/8/2021,14.19,0,3.947032227,1,1.741784529,0,3.685223074,0,2.039184201,0,4.333994379,4.620078445,3.239812649,0.047187666,14,0.311696409,1,4.725443891,0,0.346662018,1,2.60600085,0,0.207307327,9,1.832361316,1," 1,350,000.00 "," 1,350,000.00 ",6.874802618139644,79.94018316281678,17,559,9,381,7,73,0,0,20,1205,5,954,2,2275,9,120,20,1036,9,555,0,0,4,448,20,448,20,120,20,100,0,0,1,673,10,521,1,513,0,0
3,kaduwela,7.0,total price,"Residential, Other",8/8/2021,17.66,0,10.99800654,2,0.686801718,0,10.30164488,0,3.09405539,0,2.766675534,1.341754436,9.982145833,0.351838973,8,0.25650097,5,4.96489541,0,8.245114297,0,0.271561131,1,0.22296895,5,0.044349224,1," 425,000.00 "," 60,714.29 ",6.930138223018102,79.97758346244233,15,364,15,1331,1,1360,1,1592,20,622,4,329,6,948,10,1533,9,907,3,1272,0,0,8,280,20,34,20,95,20,532,1,12850,1,2055,10,1419,1,2376,1,2009
23,kirulapone,20.16,total price,Commercial,8/8/2021,8.43,6,0.939433548,9,0.601617972,4,0.555210369,6,0.529896202,5,0.68379499,8.270892022,1.393859989,0.06226201,43,0.107440189,11,1.478613636,1,1.066322748,6,1.082209212,3,0.220060054,23,0.776471572,5," 120,960,000.00 "," 6,000,000.00 ",6.887410074837328,79.87877045291451,20,425,20,1235,13,719,0,0,20,1178,15,1205,3,1077,11,612,20,1193,20,2051,1,1018,12,2184,20,1804,20,50,20,623,2,1180,7,141,20,318,0,0,3,493
1,ranala,6.4,total price,Residential,8/8/2021,23.32,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1," 3,750,000.00 "," 585,937.50 ",6.909298380602616,80.04335473523481,4,953,1,935,1,1287,0,0,4,630,0,0,0,0,0,0,0,0,0,0,0,0,2,613,20,144,3,885,6,757,0,0,0,0,1,1209,0,0,0,0
1,ranala,9.6,per perch,"Residential, Other",8/8/2021,23.32,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1," 425,000.00 "," 425,000.00 ",6.910477782672193,80.02717033576269,2,1344,0,0,0,0,0,0,3,1173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,377,4,124,2,1109,0,0,1,2307,0,0,1,1253,0,0
1,ranala,6.4,total price,Residential,8/8/2021,23.32,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1," 3,850,000.00 "," 601,562.50 ",6.922094165603887,80.02816914147546,2,1586,1,915,0,0,0,0,4,531,1,920,1,1065,1,910,3,909,0,0,0,0,1,1046,20,379,3,1767,8,317,0,0,2,1463,1,1043,0,0,0,0
